id,original,file,av,category,result
13504,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Cyren,undetected,None
13505,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,SymantecMobileInsight,type-unsupported,None
13506,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Symantec,undetected,None
13507,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,tehtris,type-unsupported,None
13508,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,ESET-NOD32,undetected,None
13509,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,APEX,type-unsupported,None
13510,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,TrendMicro-HouseCall,undetected,None
13511,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Avast,undetected,None
13512,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,ClamAV,undetected,None
13513,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Kaspersky,undetected,None
13514,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,BitDefender,undetected,None
13515,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,NANO-Antivirus,undetected,None
13516,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,SUPERAntiSpyware,undetected,None
13517,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Tencent,undetected,None
13518,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Sophos,undetected,None
13519,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,F-Secure,undetected,None
13520,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Baidu,undetected,None
13521,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,VIPRE,undetected,None
13522,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,TrendMicro,undetected,None
13523,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,McAfee-GW-Edition,undetected,None
13524,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Trapmine,type-unsupported,None
13525,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,CMC,undetected,None
13526,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Emsisoft,undetected,None
13527,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,SentinelOne,undetected,None
13528,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,GData,undetected,None
13529,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Jiangmin,undetected,None
13530,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Webroot,type-unsupported,None
13531,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Google,undetected,None
13532,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Avira,undetected,None
13533,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,MAX,undetected,None
13534,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Antiy-AVL,undetected,None
13535,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Gridinsoft,undetected,None
13536,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Xcitium,undetected,None
13537,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Microsoft,undetected,None
13538,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,ViRobot,undetected,None
13539,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,ZoneAlarm,undetected,None
13540,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Avast-Mobile,undetected,None
13541,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Cynet,undetected,None
13542,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,BitDefenderFalx,type-unsupported,None
13543,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,AhnLab-V3,undetected,None
13544,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Acronis,undetected,None
13545,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,VBA32,undetected,None
13546,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,ALYac,undetected,None
13547,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,TACHYON,undetected,None
13548,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Cylance,type-unsupported,None
13549,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Zoner,undetected,None
13550,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Rising,undetected,None
13551,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Yandex,undetected,None
13552,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Ikarus,undetected,None
13553,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,MaxSecure,undetected,None
13554,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Fortinet,undetected,None
13555,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,AVG,undetected,None
13556,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,Panda,undetected,None
13557,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_reverse_tcp,CrowdStrike,type-unsupported,None
13558,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Bkav,undetected,None
13559,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Lionic,undetected,None
13560,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Elastic,undetected,None
13561,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,DrWeb,undetected,None
13562,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,MicroWorld-eScan,undetected,None
13563,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,FireEye,undetected,None
13564,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,CAT-QuickHeal,undetected,None
13565,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,ALYac,undetected,None
13566,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Malwarebytes,undetected,None
13567,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,VIPRE,undetected,None
13568,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Paloalto,type-unsupported,None
13569,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Sangfor,undetected,None
13570,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,K7AntiVirus,undetected,None
13571,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Alibaba,type-unsupported,None
13572,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,K7GW,undetected,None
13573,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Trustlook,type-unsupported,None
13574,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Arcabit,undetected,None
13575,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,BitDefenderTheta,undetected,None
13576,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,VirIT,undetected,None
13577,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Cyren,undetected,None
13578,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,SymantecMobileInsight,type-unsupported,None
13579,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Symantec,undetected,None
13580,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,tehtris,type-unsupported,None
13581,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,ESET-NOD32,undetected,None
13582,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,APEX,type-unsupported,None
13583,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,TrendMicro-HouseCall,undetected,None
13584,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Avast,undetected,None
13585,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,ClamAV,undetected,None
13586,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Kaspersky,undetected,None
13587,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,BitDefender,undetected,None
13588,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,NANO-Antivirus,undetected,None
13589,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,SUPERAntiSpyware,undetected,None
13590,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Tencent,undetected,None
13591,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Sophos,undetected,None
13592,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,F-Secure,undetected,None
13593,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Baidu,undetected,None
13594,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Zillya,undetected,None
13595,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,TrendMicro,undetected,None
13596,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,McAfee-GW-Edition,undetected,None
13597,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Trapmine,type-unsupported,None
13598,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,CMC,undetected,None
13599,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Emsisoft,undetected,None
13600,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Ikarus,undetected,None
13601,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,GData,undetected,None
13602,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Jiangmin,undetected,None
13603,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Webroot,type-unsupported,None
13604,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Google,undetected,None
13605,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Avira,undetected,None
13606,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,MAX,undetected,None
13607,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Antiy-AVL,undetected,None
13608,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Gridinsoft,undetected,None
13609,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Xcitium,undetected,None
13610,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Microsoft,undetected,None
13611,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,ViRobot,undetected,None
13612,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,ZoneAlarm,undetected,None
13613,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Avast-Mobile,undetected,None
13614,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Cynet,undetected,None
13615,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,BitDefenderFalx,type-unsupported,None
13616,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,AhnLab-V3,undetected,None
13617,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Acronis,undetected,None
13618,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,McAfee,undetected,None
13619,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,TACHYON,undetected,None
13620,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,VBA32,undetected,None
13621,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Cylance,type-unsupported,None
13622,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Zoner,undetected,None
13623,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Rising,undetected,None
13624,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Yandex,undetected,None
13625,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,SentinelOne,undetected,None
13626,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,MaxSecure,undetected,None
13627,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Fortinet,undetected,None
13628,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,AVG,undetected,None
13629,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,Panda,undetected,None
13630,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_encrypt,CrowdStrike,type-unsupported,None
13631,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Bkav,undetected,None
13632,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Lionic,undetected,None
13633,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Elastic,undetected,None
13634,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,MicroWorld-eScan,undetected,None
13635,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,FireEye,undetected,None
13636,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,CAT-QuickHeal,undetected,None
13637,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,ALYac,undetected,None
13638,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Malwarebytes,undetected,None
13639,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Zillya,undetected,None
13640,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Paloalto,type-unsupported,None
13641,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Sangfor,undetected,None
13642,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,K7AntiVirus,undetected,None
13643,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Alibaba,type-unsupported,None
13644,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,K7GW,undetected,None
13645,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Trustlook,type-unsupported,None
13646,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Arcabit,undetected,None
13647,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,BitDefenderTheta,undetected,None
13648,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,VirIT,undetected,None
13649,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Cyren,undetected,None
13650,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,SymantecMobileInsight,type-unsupported,None
13651,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Symantec,undetected,None
13652,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,tehtris,type-unsupported,None
13653,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,ESET-NOD32,undetected,None
13654,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Cynet,undetected,None
13655,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,TrendMicro-HouseCall,undetected,None
13656,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Avast,undetected,None
13657,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,ClamAV,undetected,None
13658,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Kaspersky,undetected,None
13659,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,BitDefender,undetected,None
13660,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,NANO-Antivirus,undetected,None
13661,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,SUPERAntiSpyware,undetected,None
13662,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,APEX,type-unsupported,None
13663,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Tencent,undetected,None
13664,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Sophos,undetected,None
13665,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Baidu,undetected,None
13666,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,F-Secure,undetected,None
13667,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,DrWeb,undetected,None
13668,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,VIPRE,undetected,None
13669,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,TrendMicro,undetected,None
13670,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,McAfee-GW-Edition,undetected,None
13671,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Trapmine,type-unsupported,None
13672,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,CMC,undetected,None
13673,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Emsisoft,undetected,None
13674,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,SentinelOne,undetected,None
13675,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Avast-Mobile,undetected,None
13676,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Jiangmin,undetected,None
13677,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Webroot,type-unsupported,None
13678,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Avira,undetected,None
13679,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,MAX,undetected,None
13680,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Antiy-AVL,undetected,None
13681,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Gridinsoft,undetected,None
13682,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Xcitium,undetected,None
13683,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Microsoft,undetected,None
13684,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,ViRobot,undetected,None
13685,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,ZoneAlarm,undetected,None
13686,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,GData,undetected,None
13687,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Google,undetected,None
13688,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,BitDefenderFalx,type-unsupported,None
13689,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,AhnLab-V3,undetected,None
13690,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Acronis,undetected,None
13691,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,McAfee,undetected,None
13692,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,TACHYON,undetected,None
13693,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,VBA32,undetected,None
13694,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Cylance,type-unsupported,None
13695,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Zoner,undetected,None
13696,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Rising,undetected,None
13697,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Yandex,undetected,None
13698,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Ikarus,undetected,None
13699,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,MaxSecure,undetected,None
13700,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Fortinet,undetected,None
13701,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,AVG,undetected,None
13702,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,Panda,undetected,None
13703,gunzip,/home/alex/Projects/MKPKResults/bin/gunzip/gunzip_egress_pswd,CrowdStrike,type-unsupported,None
13704,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Bkav,undetected,None
13705,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Lionic,undetected,None
13706,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Elastic,type-unsupported,None
13707,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,DrWeb,undetected,None
13708,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,MicroWorld-eScan,undetected,None
13709,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,FireEye,undetected,None
13710,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,CAT-QuickHeal,undetected,None
13711,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,McAfee,timeout,None
13712,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,ALYac,undetected,None
13713,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Malwarebytes,undetected,None
13714,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,VIPRE,undetected,None
13715,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Sangfor,timeout,None
13716,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Paloalto,type-unsupported,None
13717,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Cynet,undetected,None
13718,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,K7AntiVirus,undetected,None
13719,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Alibaba,type-unsupported,None
13720,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,K7GW,undetected,None
13721,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Trustlook,type-unsupported,None
13722,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,BitDefenderTheta,undetected,None
13723,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,VirIT,undetected,None
13724,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Cyren,undetected,None
13725,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,SymantecMobileInsight,type-unsupported,None
13726,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Symantec,undetected,None
13727,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,tehtris,type-unsupported,None
13728,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,ESET-NOD32,undetected,None
13729,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,APEX,type-unsupported,None
13730,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,TrendMicro-HouseCall,undetected,None
13731,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Avast,timeout,None
13732,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,ClamAV,undetected,None
13733,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Kaspersky,undetected,None
13734,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,BitDefender,undetected,None
13735,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,NANO-Antivirus,undetected,None
13736,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,ViRobot,undetected,None
13737,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Rising,undetected,None
13738,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Emsisoft,timeout,None
13739,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,F-Secure,undetected,None
13740,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Baidu,undetected,None
13741,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Zillya,undetected,None
13742,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,TrendMicro,undetected,None
13743,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,McAfee-GW-Edition,timeout,None
13744,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,SentinelOne,type-unsupported,None
13745,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Trapmine,type-unsupported,None
13746,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,CMC,undetected,None
13747,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Sophos,undetected,None
13748,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Ikarus,undetected,None
13749,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,GData,undetected,None
13750,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Jiangmin,undetected,None
13751,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Webroot,type-unsupported,None
13752,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Avira,undetected,None
13753,cpan,/home/alex/Projects/MKPKResults/bin/cpan/cpan_original,Antiy-AVL,undetected,None
